1;USD;712005 0:00;0.99980004
1.00050025;USD;1112007 0:00;1.001502253
1.00050025;USD;1122007 0:00;1.00010001
1.00010001;USD;1132007 0:00;1.00050025
1.00010001;USD;1142007 0:00;0.99960016
1;USD;1152007 0:00;1.000900811
1;USD;1162007 0:00;0.99970009
1.00050025;USD;1172007 0:00;1.000900811
1.00050025;USD;1182007 0:00;0.99970009
1.00050025;USD;1192007 0:00;1.001401963
1.00020004;USD;1202007 0:00;1.00010001
1.00010001;USD;1212007 0:00;1.00020004
1.00010001;USD;1222007 0:00;0.99960016
1.00010001;USD;1232007 0:00;1.00030009
1.00030009;USD;1242007 0:00;1.00030009
1.00030009;USD;1252007 0:00;1.00050025
1.00030009;USD;1262007 0:00;0.99950025
1.00010001;USD;1272007 0:00;1.001001001
1.00010001;USD;1282007 0:00;0.99980004
1.00010001;USD;1292007 0:00;1.000800641
1.00010001;USD;1302007 0:00;0.99960016
1.00050025;USD;1312007 0:00;1.000800641
1.00050025;USD;212007 0:00;0.99980004
1.00050025;USD;222007 0:00;1.000900811
1.00050025;USD;232007 0:00;0.99980004
1.00010001;USD;242007 0:00;1.000900811
1.00020004;USD;252007 0:00;0.99940036
1.00020004;USD;262007 0:00;1.00030009
1.00050025;USD;272007 0:00;1.00050025
1.00050025;USD;282007 0:00;1.001201442
1.00050025;USD;292007 0:00;0.99980004
1.00010001;USD;2102007 0:00;1.00010001
1.00010001;USD;2112007 0:00;0.99960016
1.00010001;USD;2122007 0:00;1.001001001
1.00010001;USD;2132007 0:00;0.99930049
1.00040016;USD;2142007 0:00;1.001001001
1.00040016;USD;2152007 0:00;0.99960016
1.00040016;USD;2162007 0:00;1.000800641
1.00020004;USD;2172007 0:00;0.99950025
1.00030009;USD;2182007 0:00;1.001301692
1.00010001;USD;2192007 0:00;0.99960016
1.00020004;USD;2202007 0:00;1.001101211
1.00040016;USD;2212007 0:00;0.99960016
1.00040016;USD;2222007 0:00;1.00050025
1.00040016;USD;2232007 0:00;0.99960016
1.00040016;USD;2242007 0:00;1.00070049
1.00020004;USD;2252007 0:00;1.00020004
1.00030009;USD;2262007 0:00;1.00050025
1.00050025;USD;2272007 0:00;0.99990001
1.001001001;USD;2282007 0:00;1.001502253
1.001001001;USD;312007 0:00;1.00020004
1.001001001;USD;322007 0:00;1.001502253
1.00030009;USD;332007 0:00;1.00010001
1.00030009;USD;342007 0:00;1.000800641
1.000900811;USD;352007 0:00;1.00020004
1.00040016;USD;362007 0:00;1.001301692
1.001201442;USD;372007 0:00;1.00070049
1.001201442;USD;382007 0:00;1.001702895
1.001201442;USD;392007 0:00;1.00020004
1.00040016;USD;3102007 0:00;1.000900811
1.00040016;USD;3112007 0:00;0.99990001
1.00040016;USD;3122007 0:00;1.001001001
1.00070049;USD;3132007 0:00;0.99990001
1.001502253;USD;3142007 0:00;1.001702895
1.001502253;USD;3152007 0:00;1.001001001
1.001502253;USD;3162007 0:00;1.001702895
1.00030009;USD;3172007 0:00;0.99940036
1.00040016;USD;3182007 0:00;1.000900811
1.00070049;USD;3192007 0:00;1
1.00020004;USD;3202007 0:00;1.00020004
1.001201442;USD;3212007 0:00;1.001201442
1.001201442;USD;3222007 0:00;1.002008008
1.001201442;USD;3232007 0:00;1.00070049
1.00050025;USD;3242007 0:00;1.001201442
1.00050025;USD;3252007 0:00;1
1.00030009;USD;3262007 0:00;1.000800641
1.00030009;USD;3272007 0:00;1.00020004
1.001101211;USD;3282007 0:00;1.001502253
1.001101211;USD;3292007 0:00;1.000800641
1.001101211;USD;3302007 0:00;1.001903617
1.00040016;USD;3312007 0:00;0.99980004
1.00030009;USD;412007 0:00;1.001301692
1.00020004;USD;422007 0:00;0.99990001
1.00030009;USD;432007 0:00;1.001001001
1.001502253;USD;442007 0:00;1.001401963
1.001502253;USD;452007 0:00;1.002104419
1.001502253;USD;462007 0:00;1.00070049
1.001502253;USD;472007 0:00;1.002204851
1.000900811;USD;482007 0:00;1.000900811
1.00030009;USD;492007 0:00;1.00040016
1.00030009;USD;4102007 0:00;1.00020004
1.001001001;USD;4112007 0:00;1.001502253
1.001001001;USD;4122007 0:00;1.000900811
1.001001001;USD;4132007 0:00;1.001201442
1.00020004;USD;4142007 0:00;0.99980004
1.00010001;USD;4152007 0:00;1.00040016
1.00010001;USD;4162007 0:00;0.99960016
1.00010001;USD;4172007 0:00;1.001001001
1.002008008;USD;4182007 0:00;1.001502253
1.002008008;USD;4192007 0:00;1.003009027
1.002008008;USD;4202007 0:00;1.001702895
1.00040016;USD;4212007 0:00;1.000900811
1.00030009;USD;4222007 0:00;0.99960016
1.00030009;USD;4232007 0:00;1.001201442
1.00040016;USD;4242007 0:00;1.00010001
1.001101211;USD;4252007 0:00;1.001702895
1.001101211;USD;4262007 0:00;1.00020004
1.001101211;USD;4272007 0:00;1.001702895
1.00020004;USD;4282007 0:00;1
1.00020004;USD;4292007 0:00;1.000900811
1.00020004;USD;4302007 0:00;1.00010001
1.00050025;USD;512007 0:00;1.001401963
1.001502253;USD;522007 0:00;1.00050025
1.001502253;USD;532007 0:00;1.001803246
1.001502253;USD;542007 0:00;1.001001001
1.001502253;USD;552007 0:00;1.001502253
1.00040016;USD;562007 0:00;1.00030009
1.00040016;USD;572007 0:00;1.001001001
1.00040016;USD;582007 0:00;0.99980004
1.00040016;USD;592007 0:00;1.001201442
1.00040016;USD;5102007 0:00;0.99990001
1.00040016;USD;5112007 0:00;1.001201442
1.00040016;USD;5122007 0:00;0.99950025
1.00040016;USD;5132007 0:00;1.001201442
1.00040016;USD;5142007 0:00;1.00040016
1.00040016;USD;5152007 0:00;1.000900811
1.00040016;USD;5162007 0:00;0.99980004
1.00040016;USD;5172007 0:00;1.001301692
1.00040016;USD;5182007 0:00;1.00020004
1.00040016;USD;5192007 0:00;1.000800641
1.00040016;USD;5202007 0:00;1.00010001
1.00040016;USD;5212007 0:00;1.00070049
1.00040016;USD;5222007 0:00;0.99990001
1.00040016;USD;5232007 0:00;1.001201442
1.00040016;USD;5242007 0:00;1.00040016
1.00040016;USD;5252007 0:00;1.000800641
1.00040016;USD;5262007 0:00;1.00010001
1.00040016;USD;5272007 0:00;1.00070049
1.00040016;USD;5282007 0:00;1.00030009
1.00040016;USD;5292007 0:00;1.00050025
1.00040016;USD;5302007 0:00;0.99990001
1.00040016;USD;5312007 0:00;1.000900811
1.00040016;USD;612007 0:00;1.00010001
1.00040016;USD;622007 0:00;1.001201442
1.00040016;USD;632007 0:00;1.00040016
1.00040016;USD;642007 0:00;1.001001001
1.00040016;USD;652007 0:00;0.99970009
1.00040016;USD;662007 0:00;1.001001001
1.00040016;USD;672007 0:00;1.00010001
1.00040016;USD;682007 0:00;1.001001001
1.00040016;USD;692007 0:00;0.99960016
1.00040016;USD;6102007 0:00;1.00040016
1.00040016;USD;6112007 0:00;1
1.00040016;USD;6122007 0:00;1.00050025
1.00040016;USD;6132007 0:00;0.99950025
1.00040016;USD;6142007 0:00;1.001301692
1.00040016;USD;6152007 0:00;0.99960016
1.00040016;USD;6162007 0:00;1.000900811
1.00040016;USD;6172007 0:00;1.00040016
1.00040016;USD;6182007 0:00;1.000900811
1.00040016;USD;6192007 0:00;0.99970009
1.00040016;USD;6202007 0:00;1.00070049
1.00040016;USD;6212007 0:00;0.99960016
1.00040016;USD;6222007 0:00;1.001001001
1.00040016;USD;6232007 0:00;0.99970009
1.00040016;USD;6242007 0:00;1.001001001
1.00040016;USD;6252007 0:00;1.00020004
1.00040016;USD;6262007 0:00;1.001301692
1.00040016;USD;6272007 0:00;0.99970009
1.00040016;USD;6282007 0:00;1.000900811
1.00040016;USD;6292007 0:00;1.00020004
1.00040016;USD;6302007 0:00;1.00040016
1.00040016;USD;712007 0:00;0.99990001
1.00040016;USD;722007 0:00;1.00050025
1.00040016;USD;732007 0:00;0.99970009
1.00040016;USD;742007 0:00;1.00050025
1.00040016;USD;752007 0:00;1.00020004
1.00040016;USD;762007 0:00;1.00050025
1.000900811;USD;772007 0:00;1.00020004
1.000900811;USD;782007 0:00;1.001201442
1.000900811;USD;792007 0:00;0.99980004
1.000900811;USD;7102007 0:00;1.001401963
1.000900811;USD;7112007 0:00;1.00050025
1.000900811;USD;7122007 0:00;1.001803246
1.000900811;USD;7132007 0:00;1.00030009
1.000900811;USD;7142007 0:00;1.001502253
1.000900811;USD;7152007 0:00;1.00020004
1.000900811;USD;7162007 0:00;1.001001001
1.000900811;USD;7172007 0:00;1.00020004
1.000900811;USD;7182007 0:00;1.001201442
1.000900811;USD;7192007 0:00;1.00040016
1.000900811;USD;7202007 0:00;1.001001001
1.000900811;USD;7212007 0:00;1.000800641
1.000900811;USD;7222007 0:00;1.001101211
1.000900811;USD;7232007 0:00;0.99990001
1.000900811;USD;7242007 0:00;1.001502253
1.000900811;USD;7252007 0:00;1.00030009
1.000900811;USD;7262007 0:00;1.001001001
1.000900811;USD;7272007 0:00;1.00070049
1.000900811;USD;7282007 0:00;1.001101211
1.000900811;USD;7292007 0:00;1.00030009
1.000900811;USD;7302007 0:00;1.001502253
1.000900811;USD;7312007 0:00;1.00020004
1.000900811;USD;812007 0:00;1.001903617
1.000900811;USD;822007 0:00;1.00010001
1.000900811;USD;832007 0:00;1.001201442
1.000900811;USD;842007 0:00;1.000800641
1.000900811;USD;852007 0:00;1.001301692
1.000900811;USD;862007 0:00;1.000800641
1.000900811;USD;872007 0:00;1.001803246
1.000900811;USD;882007 0:00;1.000800641
1.000900811;USD;892007 0:00;1.001001001
1.000900811;USD;8102007 0:00;1.00070049
1.000900811;USD;8112007 0:00;1.001803246
1.000900811;USD;8122007 0:00;1.00020004
1.006137438;USD;8132007 0:00;1.00715077
1.006137438;USD;8142007 0:00;1.005732676
1.006137438;USD;8152007 0:00;1.00623868
1.006137438;USD;8162007 0:00;1.005429318
1.006137438;USD;8172007 0:00;1.006137438
1.006137438;USD;8182007 0:00;1.005732676
1.006137438;USD;8192007 0:00;1.006137438
1.006137438;USD;8202007 0:00;1.00532824
1.006137438;USD;8212007 0:00;1.006745193
1.006137438;USD;8222007 0:00;1.005025126
1.006137438;USD;8232007 0:00;1.006846557
1.006137438;USD;8242007 0:00;1.005732676
0.714285714;USD;8252007 0:00;0.714591968
0.714285714;USD;8262007 0:00;0.714030703
0.714285714;USD;8272007 0:00;0.714643036
0.714285714;USD;8282007 0:00;0.714081691
0.714285714;USD;8292007 0:00;0.714591968
0.714285714;USD;8302007 0:00;0.714030703
0.714285714;USD;8312007 0:00;0.714540907
0.714285714;USD;912007 0:00;0.714030703
0.714285714;USD;922007 0:00;0.714796283
0.714285714;USD;932007 0:00;0.714030703
0.714285714;USD;942007 0:00;0.714745193
0.714285714;USD;952007 0:00;0.714030703
0.714285714;USD;962007 0:00;0.714591968
0.714285714;USD;972007 0:00;0.713979723
0.540540541;USD;982007 0:00;0.540803634
0.526315789;USD;992007 0:00;0.526177322
0.533333333;USD;9102007 0:00;0.53341868
0.56980057;USD;9112007 0:00;0.569605833
0.56980057;USD;9122007 0:00;0.570092925
0.56980057;USD;9132007 0:00;0.569605833
0.563380282;USD;9142007 0:00;0.563412023
0.563380282;USD;9152007 0:00;0.563285079
0.550994545;USD;9162007 0:00;0.551237528
0.550994545;USD;9172007 0:00;0.550691117
0.550994545;USD;9182007 0:00;0.550994545
0.550994545;USD;9192007 0:00;0.550782111
0.550994545;USD;9202007 0:00;0.551176762
0.493851548;USD;9212007 0:00;0.493754012
0.493851548;USD;9222007 0:00;0.493973523
0.493802775;USD;9232007 0:00;0.493656514
0.493802775;USD;9242007 0:00;0.493924726
0.493802775;USD;9252007 0:00;0.493607779
0.493851548;USD;9262007 0:00;0.493900331
0.493851548;USD;9272007 0:00;0.493754012
0.493851548;USD;9282007 0:00;0.493997925
0.493851548;USD;9292007 0:00;0.493705258
0.493851548;USD;9302007 0:00;0.493900331
0.493851548;USD;1012007 0:00;0.493705258
0.493851548;USD;1022007 0:00;0.493924726
0.493851548;USD;1032007 0:00;0.493754012
0.493851548;USD;1042007 0:00;0.493949123
0.493851548;USD;1052007 0:00;0.493705258
0.493851548;USD;1062007 0:00;0.494071146
0.493851548;USD;1072007 0:00;0.493656514
0.493851548;USD;1082007 0:00;0.493900331
0.455601622;USD;1092007 0:00;0.455518608
0.455601622;USD;10102007 0:00;0.455767741
0.455601622;USD;10112007 0:00;0.455518608
0.455601622;USD;10122007 0:00;0.455601622
0.455601622;USD;10132007 0:00;0.455560111
0.465137913;USD;10142007 0:00;0.465267762
0.465137913;USD;10152007 0:00;0.464921661
0.465137913;USD;10162007 0:00;0.465267762
0.465137913;USD;10172007 0:00;0.465094647
0.465137913;USD;10182007 0:00;0.46528941
0.465137913;USD;10192007 0:00;0.465008138
0.465137913;USD;10202007 0:00;0.46528941
0.465137913;USD;10212007 0:00;0.465008138
0.465137913;USD;10222007 0:00;0.465267762
0.465137913;USD;10232007 0:00;0.465008138
0.465137913;USD;10242007 0:00;0.465137913
0.465137913;USD;10252007 0:00;0.464921661
0.447447313;USD;10262007 0:00;0.447487358
0.447447313;USD;10272007 0:00;0.447287203
0.423746769;USD;10282007 0:00;0.423872499
0.423746769;USD;10292007 0:00;0.42371086
0.423746769;USD;10302007 0:00;0.423746769
0.423746769;USD;10312007 0:00;0.423603169
0.423746769;USD;1112007 0:00;0.423872499
0.408163265;USD;1122007 0:00;0.407996736
0.408163265;USD;1132007 0:00;0.408313258
0.408163265;USD;1142007 0:00;0.408030031
0.408163265;USD;1152007 0:00;0.408229915
0.408163265;USD;1162007 0:00;0.408030031
0.408163265;USD;1172007 0:00;0.408279917
0.408163265;USD;1182007 0:00;0.408163265
0.408163265;USD;1192007 0:00;0.408213251
0.277777778;USD;11102007 0:00;0.277746917
0.348432056;USD;11112007 0:00;0.348541354
0.337837838;USD;11122007 0:00;0.33778078
0.337837838;USD;11132007 0:00;0.337906332
0.337837838;USD;11142007 0:00;0.33778078
0.337837838;USD;11152007 0:00;0.337883498
0.337837838;USD;11162007 0:00;0.337735148
0.337837838;USD;11172007 0:00;0.337872082
0.333333333;USD;11182007 0:00;0.333255574
0.338983051;USD;11192007 0:00;0.339109498
0.363636364;USD;11202007 0:00;0.363609919
0.363636364;USD;11212007 0:00;0.363689264
0.363636364;USD;11222007 0:00;0.363596699
0.363636364;USD;11232007 0:00;0.363689264
0.36101083;USD;11242007 0:00;0.360945678
0.35971223;USD;11252007 0:00;0.359802828
0.358422939;USD;11262007 0:00;0.358397248
0.35335689;USD;11272007 0:00;0.353406842
0.35335689;USD;11282007 0:00;0.35328199
0.35335689;USD;11292007 0:00;0.353381864
0.35335689;USD;11302007 0:00;0.353269509
0.337837838;USD;1212007 0:00;0.33792917
0.344839477;USD;1222007 0:00;0.344744372
0.352125075;USD;1232007 0:00;0.352125075
0.352125075;USD;1242007 0:00;0.352100278
0.352125075;USD;1252007 0:00;0.352224296
0.352125075;USD;1262007 0:00;0.352100278
0.352125075;USD;1272007 0:00;0.352174679
0.318471338;USD;1282007 0:00;0.318451054
0.318471338;USD;1292007 0:00;0.318511912
0.318471338;USD;12102007 0:00;0.318390219
0.318471338;USD;12112007 0:00;0.31854235
0.318471338;USD;12122007 0:00;0.318390219
0.318471338;USD;12132007 0:00;0.318532204
0.318471338;USD;12142007 0:00;0.318451054
0.344839477;USD;12152007 0:00;0.344922737
0.336700337;USD;12162007 0:00;0.336700337
0.332225914;USD;12172007 0:00;0.332236951
0.322580645;USD;12182007 0:00;0.322518222
0.322580645;USD;12192007 0:00;0.322622274
0.322580645;USD;12202007 0:00;0.322539027
0.322580645;USD;12212007 0:00;0.322601458
0.314465409;USD;12222007 0:00;0.314445632
0.313489451;USD;12232007 0:00;0.313577924
0.3125;USD;12242007 0:00;0.312460942
0.3125;USD;12252007 0:00;0.312509766
0.3125;USD;12262007 0:00;0.3125
0.3125;USD;12272007 0:00;0.312548836
0.3125;USD;12282007 0:00;0.312460942
0.3125;USD;12292007 0:00;0.3125293
0.310559006;USD;12302007 0:00;0.310481868
0.310559006;USD;12312007 0:00;0.310645833
0.310559006;USD;112008 0:00;0.310520432
0.310559006;USD;122008 0:00;0.310626534
0.310559006;USD;132008 0:00;0.310481868
0.310559006;USD;142008 0:00;0.310665134
0.310559006;USD;152008 0:00;0.310539718
0.310559006;USD;162008 0:00;0.310578297
0.310559006;USD;172008 0:00;0.310559006
0.310559006;USD;182008 0:00;0.310665134
0.310559006;USD;192008 0:00;0.310549362
0.310559006;USD;1102008 0:00;0.310587943
0.310559006;USD;1112008 0:00;0.310539718
0.292406211;USD;1122008 0:00;0.292423312
0.286532951;USD;1132008 0:00;0.286524741
0.277777778;USD;1142008 0:00;0.277824082
0.278559291;USD;1152008 0:00;0.278512742
0.280112045;USD;1162008 0:00;0.280119891
0.280112045;USD;1172008 0:00;0.280088508
0.280112045;USD;1182008 0:00;0.280182679
0.277015984;USD;1192008 0:00;0.277015984
0.275489683;USD;1202008 0:00;0.275520084
0.273980109;USD;1212008 0:00;0.273950086
0.274725275;USD;1222008 0:00;0.27474037
0.273980109;USD;1232008 0:00;0.27392007
0.273980109;USD;1242008 0:00;0.274017647
0.273980109;USD;1252008 0:00;0.273965097
0.286532951;USD;1262008 0:00;0.286590434
0.287356322;USD;1272008 0:00;0.287298532
0.286532951;USD;1282008 0:00;0.286557584
0.285714286;USD;1292008 0:00;0.285673475
0.285714286;USD;1302008 0:00;0.285779607
0.285714286;USD;1312008 0:00;0.285689798
0.285714286;USD;212008 0:00;0.285795942
0.280898876;USD;222008 0:00;0.280883096
0.283286119;USD;232008 0:00;0.283310196
0.284090909;USD;242008 0:00;0.284066699
0.277777778;USD;252008 0:00;0.277808645
0.272486989;USD;262008 0:00;0.27247214
0.272486989;USD;272008 0:00;0.272501839
0.272486989;USD;282008 0:00;0.27247214
0.264550265;USD;292008 0:00;0.264627272
0.258397933;USD;2102008 0:00;0.258357877
0.25974026;USD;2112008 0:00;0.259767249
0.262467192;USD;2122008 0:00;0.262412092
0.261780105;USD;2132008 0:00;0.261786958
0.261780105;USD;2142008 0:00;0.261718443
0.261780105;USD;2152008 0:00;0.261814374
0.261780105;USD;2162008 0:00;0.261773252
0.275489683;USD;2172008 0:00;0.275504863
0.279329609;USD;2182008 0:00;0.279329609
0.279329609;USD;2192008 0:00;0.279392043
0.279329609;USD;2202008 0:00;0.279267203
0.279329609;USD;2212008 0:00;0.279392043
0.279329609;USD;2222008 0:00;0.279329609
0.282485876;USD;2232008 0:00;0.282501836
0.282485876;USD;2242008 0:00;0.282485876
0.280898876;USD;2252008 0:00;0.280930442
0.279329609;USD;2262008 0:00;0.279267203
0.279329609;USD;2272008 0:00;0.279392043
0.279329609;USD;2282008 0:00;0.279314005
0.279329609;USD;2292008 0:00;0.279407656
0.277777778;USD;312008 0:00;0.277731489
0.281690141;USD;322008 0:00;0.281698076
0.282485876;USD;332008 0:00;0.282414076
0.280898876;USD;342008 0:00;0.280946227
0.280898876;USD;352008 0:00;0.280883096
0.280898876;USD;362008 0:00;0.280914658
0.280898876;USD;372008 0:00;0.280851542
0.280898876;USD;382008 0:00;0.280914658
0.273224044;USD;392008 0:00;0.273164336
0.273980109;USD;3102008 0:00;0.273995123
0.273224044;USD;3112008 0:00;0.27317926
0.273224044;USD;3122008 0:00;0.273246441
0.273224044;USD;3132008 0:00;0.273209114
0.273224044;USD;3142008 0:00;0.27327631
0.273224044;USD;3152008 0:00;0.273224044
0.27027027;USD;3162008 0:00;0.270321412
0.267379679;USD;3172008 0:00;0.267322498
0.277015984;USD;3182008 0:00;0.277015984
0.277015984;USD;3192008 0:00;0.276985292
0.277015984;USD;3202008 0:00;0.277046682
0.277015984;USD;3212008 0:00;0.277000637
0.277015984;USD;3222008 0:00;0.277062034
0.274725275;USD;3232008 0:00;0.274725275
0.273980109;USD;3242008 0:00;0.27400263
0.274725275;USD;3252008 0:00;0.274725275
0.274725275;USD;3262008 0:00;0.274755468
0.274725275;USD;3272008 0:00;0.274725275
0.274725275;USD;3282008 0:00;0.274755468
0.275489683;USD;3292008 0:00;0.275474505
0.275489683;USD;3302008 0:00;0.275504863
0.274725275;USD;3312008 0:00;0.274725275
0.274725275;USD;412008 0:00;0.27474037
0.274725275;USD;422008 0:00;0.274679998
0.274725275;USD;432008 0:00;0.274763017
0.274725275;USD;442008 0:00;0.274649821
0.274725275;USD;452008 0:00;0.274778117
0.276243094;USD;462008 0:00;0.276166805
0.279329609;USD;472008 0:00;0.279360822
0.277777778;USD;482008 0:00;0.277762347
0.277777778;USD;492008 0:00;0.277808645
0.277777778;USD;4102008 0:00;0.277731489
0.277777778;USD;4112008 0:00;0.277824082
0.274725275;USD;4122008 0:00;0.274710181
0.276243094;USD;4132008 0:00;0.276288888
0.276243094;USD;4142008 0:00;0.276212573
0.275489683;USD;4152008 0:00;0.275535227
0.275489683;USD;4162008 0:00;0.275428981
0.275489683;USD;4172008 0:00;0.275542819
0.275489683;USD;4182008 0:00;0.275459328
0.275489683;USD;4192008 0:00;0.275520084
0.273980109;USD;4202008 0:00;0.273935077
0.273224044;USD;4212008 0:00;0.27327631
0.277015984;USD;4222008 0:00;0.276954607
0.275489683;USD;4232008 0:00;0.275527635
0.275489683;USD;4242008 0:00;0.275428981
0.275489683;USD;4252008 0:00;0.275489683
0.276243094;USD;4262008 0:00;0.276182059
0.274725275;USD;4272008 0:00;0.274763017
0.276243094;USD;4282008 0:00;0.276182059
0.274725275;USD;4292008 0:00;0.274755468
0.274725275;USD;4302008 0:00;0.274649821
0.274725275;USD;512008 0:00;0.274755468
0.274725275;USD;522008 0:00;0.274679998
0.273980109;USD;532008 0:00;0.273980109
0.275489683;USD;542008 0:00;0.275474505
0.274725275;USD;552008 0:00;0.274755468
0.27173913;USD;562008 0:00;0.271694832
0.27173913;USD;572008 0:00;0.271761285
0.27173913;USD;582008 0:00;0.27168007
0.27173913;USD;592008 0:00;0.271776057
0.272486989;USD;5102008 0:00;0.272427602
0.273980109;USD;5112008 0:00;0.273980109
0.272486989;USD;5122008 0:00;0.27247214
0.27173913;USD;5132008 0:00;0.271768671
0.27173913;USD;5142008 0:00;0.271694832
0.27173913;USD;5152008 0:00;0.271776057
0.27173913;USD;5162008 0:00;0.271709597
0.267379679;USD;5172008 0:00;0.267429733
0.265957447;USD;5182008 0:00;0.26596452
0.265957447;USD;5192008 0:00;0.266006969
0.266666667;USD;5202008 0:00;0.266631116
0.266666667;USD;5212008 0:00;0.26668089
0.266666667;USD;5222008 0:00;0.266631116
0.266666667;USD;5232008 0:00;0.266695114
0.265957447;USD;5242008 0:00;0.265915014
0.267379679;USD;5252008 0:00;0.26741543
0.267379679;USD;5262008 0:00;0.267308206
0.27027027;USD;5272008 0:00;0.27027027
0.27027027;USD;5282008 0:00;0.27022645
0.27027027;USD;5292008 0:00;0.270277575
0.27027027;USD;5302008 0:00;0.27022645
0.27027027;USD;5312008 0:00;0.270306798
0.273224044;USD;612008 0:00;0.273224044
0.273224044;USD;622008 0:00;0.273291246
0.277777778;USD;632008 0:00;0.277731489
0.276243094;USD;642008 0:00;0.276258357
0.276243094;USD;652008 0:00;0.276212573
0.276243094;USD;662008 0:00;0.276288888
0.276243094;USD;672008 0:00;0.276243094
0.277015984;USD;682008 0:00;0.277062034
0.277015984;USD;692008 0:00;0.276969949
0.277015984;USD;6102008 0:00;0.277077388
0.277015984;USD;6112008 0:00;0.276969949
0.277015984;USD;6122008 0:00;0.277069711
0.277015984;USD;6132008 0:00;0.276969949
0.277777778;USD;6142008 0:00;0.27783952
0.280112045;USD;6152008 0:00;0.280088508
0.281690141;USD;6162008 0:00;0.281698076
0.283286119;USD;6172008 0:00;0.283278094
0.283286119;USD;6182008 0:00;0.283294144
0.283286119;USD;6192008 0:00;0.283221933
0.283286119;USD;6202008 0:00;0.28332625
0.280112045;USD;6212008 0:00;0.280072819
0.282485876;USD;6222008 0:00;0.282565697
0.282485876;USD;6232008 0:00;0.282430028
0.281690141;USD;6242008 0:00;0.281745696
0.281690141;USD;6252008 0:00;0.281666338
0.281690141;USD;6262008 0:00;0.281713948
0.281690141;USD;6272008 0:00;0.281642539
0.281690141;USD;6282008 0:00;0.281761573
0.283286119;USD;6292008 0:00;0.283221933
0.283286119;USD;6302008 0:00;0.283358363
0.281690141;USD;712008 0:00;0.281682206
